customer_id,name,age,gender,country,plan_type,monthly_charge,tenure_months,watch_hours_per_week,num_profiles,logins_last_30_days,last_login_days_ago,preferred_genre,device_type,payment_method,payment_failures_3m,support_tickets,clv_score,clv_segment,churn_probability,churn,email
CUST00157,Bhavini Narayan,23,Female,India,Basic,199,34,5,3,10,7,Comedy,Mobile,Wallet,0,1,5610.35,Medium,0.1708,0,bhavini830@outlook.com
CUST00158,Chandresh Jain,20,Male,India,Standard,499,7,1.3,4,7,9,Romance,Mobile,Credit Card,0,3,426.6,Low,0.8779,1,chandresh_jain@ymail.com
CUST00159,Gavin Shere,36,Other,India,Basic,199,57,10.3,4,9,10,Documentary,Laptop,UPI,0,2,8353.66,High,0.2635,0,gavin844@outlook.com
CUST00160,Lila Puri,29,Other,India,Basic,199,5,1.7,1,8,0,Action,Smart TV,Credit Card,0,1,218.9,Low,0.8167,1,lilapuri58@rediffmail.com
CUST00161,Prisha Kashyap,29,Female,India,Basic,199,51,10.7,1,13,7,Kids,Mobile,Wallet,1,1,4147.46,Medium,0.5913,0,prisha_kashyap@ymail.com
CUST00162,Charan Mahajan,21,Female,India,Standard,499,4,5.2,3,11,3,Comedy,Mobile,Debit Card,3,4,265.13,Low,0.9114,1,charan293@yahoo.com
CUST00163,Pavani Brar,27,Other,USA,Basic,199,8,4.8,1,9,1,Romance,Tablet,Credit Card,4,1,107.24,Low,0.9326,1,pavani291@ymail.com
CUST00164,Jalsa Deshpande,23,Other,India,Premium,799,28,15.3,1,13,3,Documentary,Laptop,Debit Card,0,1,17682.7,High,0.2096,0,jalsadeshpande92@gmail.com
CUST00165,Isha Oommen,33,Female,India,Premium,799,21,9.9,2,8,9,Action,Mobile,Debit Card,4,0,8515.11,High,0.4925,0,isha.oommen@hotmail.com
CUST00166,Ishanvi Chanda,22,Male,India,Basic,199,14,0.5,4,9,2,Drama,Mobile,UPI,0,1,318.74,Low,0.8856,1,ishanvi246@yahoo.com
CUST00167,Ijaya Gade,40,Male,India,Basic,199,56,2.8,1,12,23,Romance,Mobile,Debit Card,0,0,5190.99,Medium,0.5342,0,ijayagade20@ymail.com
CUST00168,Janani Hans,18,Other,India,Standard,499,6,16.4,3,15,4,Romance,Mobile,UPI,1,0,2093.05,Low,0.3009,1,janani_hans@gmail.com
CUST00169,Bhavini Deshpande,23,Female,India,Basic,199,17,0.5,1,23,3,Comedy,Laptop,Wallet,0,2,625.04,Low,0.8152,1,bhavini.deshpande@rediffmail.com
CUST00170,Bimala Sodhi,43,Other,India,Basic,199,30,6.3,1,15,1,Documentary,Mobile,Credit Card,0,1,4644.2,Medium,0.2221,0,bimala.sodhi@yahoo.com
CUST00171,Yashawini Vyas,26,Female,India,Premium,799,24,10.4,2,16,0,Documentary,Tablet,UPI,3,0,5203.9,Medium,0.7286,1,yashawini.vyas@rediffmail.com
CUST00172,Shivansh Hegde,19,Other,India,Standard,499,11,7.8,1,11,4,Romance,Tablet,Wallet,1,0,4124.89,Medium,0.2485,1,shivansh781@hotmail.com
CUST00173,Kamya Nayar,31,Female,USA,Standard,499,12,11.4,4,8,4,Action,Tablet,Credit Card,0,0,4010.39,Medium,0.3303,1,kamyanayar69@outlook.com
CUST00174,Samarth Mandal,26,Other,India,Standard,499,36,10.3,4,12,3,Thriller,Laptop,Credit Card,1,0,16238.75,High,0.096,0,samarth289@outlook.com
CUST00175,Dev Bassi,23,Other,Canada,Premium,799,37,9.4,3,11,3,Documentary,Tablet,UPI,2,0,25976.66,High,0.1213,0,dev_bassi@outlook.com
CUST00176,Onkar Bera,21,Female,India,Basic,199,25,13.8,1,9,9,Drama,Mobile,Credit Card,3,0,2243.59,Low,0.549,1,onkar827@ymail.com
CUST00177,Umang Arya,52,Male,India,Basic,199,9,8.3,2,12,1,Thriller,Tablet,Debit Card,0,0,1262.38,Low,0.2952,0,umang870@ymail.com
CUST00178,Ekaja Saran,27,Female,Singapore,Basic,199,12,4.1,1,11,3,Romance,Mobile,Wallet,1,2,786.97,Low,0.6704,1,ekaja.saran@yahoo.com
CUST00179,Udarsh Hari,18,Female,India,Basic,199,19,5.1,1,10,5,Action,Laptop,Credit Card,1,0,3342.89,Medium,0.1159,0,udarsh.hari@outlook.com
CUST00180,Vincent Sahni,41,Female,India,Standard,499,21,10.1,2,17,1,Drama,Laptop,Debit Card,1,0,8784.31,High,0.1617,0,vincentsahni83@gmail.com
CUST00181,Thomas Bhargava,34,Male,India,Standard,499,29,16.7,3,15,12,Thriller,Smart TV,Wallet,1,3,8248.49,High,0.43,0,thomas_bhargava@outlook.com
CUST00182,Abha Taneja,23,Other,India,Standard,499,17,2.5,1,12,6,Romance,Tablet,Wallet,0,1,5486.85,Medium,0.3532,0,abha226@outlook.com
CUST00183,Indira Sood,22,Female,India,Premium,799,35,3.3,1,10,0,Action,Mobile,Debit Card,0,0,21279.79,High,0.2391,0,indira789@hotmail.com
CUST00184,Samesh Sant,35,Male,India,Basic,199,35,21.4,4,14,10,Romance,Laptop,Credit Card,4,0,3245.25,Medium,0.5341,0,samesh984@hotmail.com
CUST00185,Ekavir Dalal,28,Male,India,Basic,199,47,6.9,2,13,13,Documentary,Smart TV,Debit Card,0,1,8477.44,High,0.0936,0,ekavir.dalal@hotmail.com
CUST00186,Fiyaz Kota,18,Other,USA,Basic,199,20,1.6,4,13,7,Documentary,Smart TV,Wallet,0,0,1361.03,Low,0.658,1,fiyaz_kota@ymail.com
CUST00187,Ucchal Karnik,44,Other,India,Premium,799,25,8.7,5,7,2,Romance,Smart TV,UPI,1,1,13748.84,High,0.3117,0,ucchal.karnik@yahoo.com
CUST00188,Jyoti Balakrishnan,26,Male,India,Basic,199,18,37.5,2,11,25,Romance,Smart TV,Wallet,0,0,1634.14,Low,0.5438,1,jyoti.balakrishnan@gmail.com
CUST00189,Ayushman Acharya,41,Female,India,Basic,199,9,13.9,1,10,0,Action,Mobile,Debit Card,0,4,699.69,Low,0.6093,1,ayushmanacharya20@rediffmail.com
CUST00190,Brijesh Mani,40,Other,India,Basic,199,72,11,3,14,3,Drama,Mobile,Wallet,0,1,11641.39,High,0.1875,0,brijeshmani86@outlook.com
CUST00191,Darika Talwar,21,Female,India,Basic,199,43,1.9,1,16,0,Comedy,Tablet,Wallet,1,0,2859.01,Low,0.6659,0,darika_talwar@outlook.com
CUST00192,Baghyawati Keer,38,Female,India,Basic,199,34,16.7,1,13,2,Drama,Mobile,Debit Card,3,0,4170.58,Medium,0.3836,0,baghyawati.keer@yahoo.com
CUST00193,Amara Bali,24,Female,India,Basic,199,19,6,3,12,13,Kids,Mobile,Wallet,1,1,1638.32,Low,0.5667,1,amara.bali@yahoo.com
CUST00194,Raksha Chatterjee,18,Female,India,Premium,799,9,17.6,2,9,7,Romance,Tablet,UPI,0,0,5999.06,Medium,0.1658,0,raksha703@hotmail.com
CUST00195,Xiti Cherian,26,Female,USA,Basic,199,39,3.2,1,8,7,Drama,Laptop,UPI,4,0,2817.52,Low,0.637,1,xiti.cherian@outlook.com
CUST00196,Hemal Bal,33,Other,India,Premium,799,17,0.5,3,10,2,Romance,Mobile,Debit Card,0,0,5123.86,Medium,0.6228,1,hemalbal89@rediffmail.com
CUST00197,Gopal Tripathi,26,Female,India,Standard,499,27,5.2,3,11,13,Action,Laptop,Wallet,0,1,11618.85,High,0.1376,0,gopal_tripathi@gmail.com
CUST00198,Nicholas Kannan,27,Female,India,Basic,199,12,2.5,1,14,2,Kids,Mobile,UPI,0,1,762.54,Low,0.6807,1,nicholas.kannan@ymail.com
CUST00199,Indira Badami,39,Other,India,Premium,799,24,10,1,13,0,Comedy,Smart TV,Debit Card,4,0,6510.31,Medium,0.6605,1,indira365@rediffmail.com
CUST00200,Chakradhar Zachariah,30,Female,India,Premium,799,13,25.2,1,15,5,Thriller,Laptop,Debit Card,0,1,8177.72,High,0.2127,0,chakradhar_zachariah@ymail.com
CUST00201,Zinal Sengupta,23,Other,India,Premium,799,13,9.4,2,14,2,Documentary,Smart TV,Credit Card,1,1,4615.87,Medium,0.5556,1,zinal852@gmail.com
CUST00202,Kashish Nayak,35,Female,India,Premium,799,23,17.4,3,9,0,Romance,Smart TV,Debit Card,0,3,9545.09,High,0.4806,1,kashish_nayak@gmail.com
CUST00203,Mohini Behl,31,Other,India,Premium,799,4,4.8,3,11,13,Documentary,Smart TV,Debit Card,0,2,1608,Low,0.6646,0,mohinibehl59@ymail.com
CUST00204,Nimrat Balakrishnan,18,Female,UAE,Basic,199,5,11.8,3,19,5,Documentary,Mobile,UPI,3,4,110.31,Low,0.9076,1,nimrat_balakrishnan@outlook.com
CUST00205,Balhaar Dube,33,Male,India,Standard,499,10,14.8,1,10,14,Documentary,Tablet,Credit Card,0,4,2217.69,Low,0.5556,0,balhaar803@rediffmail.com
CUST00206,Vanya Shere,33,Female,India,Basic,199,16,9.9,1,12,4,Action,Tablet,Wallet,1,0,1978.03,Low,0.3788,1,vanya_shere@outlook.com
CUST00207,Rishi Rama,30,Male,India,Basic,199,36,5.7,1,7,0,Action,Tablet,Wallet,0,0,6685.56,Medium,0.0668,0,rishi.rama@hotmail.com
CUST00208,Noah Mallick,37,Other,India,Basic,199,17,7.9,1,12,0,Comedy,Mobile,Debit Card,1,0,1848.15,Low,0.4537,1,noah259@hotmail.com
CUST00209,Arunima Dugal,24,Female,India,Basic,199,19,9.6,1,10,11,Thriller,Tablet,Wallet,2,1,1892.58,Low,0.4995,0,arunima694@rediffmail.com
CUST00210,Luke Sem,32,Female,India,Premium,799,15,2.3,2,11,0,Drama,Mobile,Wallet,0,0,9463.74,High,0.2104,0,luke_sem@hotmail.com
CUST00211,Jagvi Seshadri,18,Female,India,Basic,199,25,13.3,1,13,4,Action,Tablet,UPI,0,1,3985.65,Medium,0.1989,0,jagvi_seshadri@yahoo.com
CUST00212,Yashica Garde,33,Female,India,Standard,499,9,24,3,19,1,Action,Tablet,Debit Card,4,0,840.27,Low,0.8129,1,yashica_garde@hotmail.com
CUST00213,Pranit Kota,45,Female,India,Standard,499,18,5,3,12,5,Documentary,Laptop,Credit Card,2,0,5017.68,Medium,0.4414,1,pranitkota2@rediffmail.com
CUST00214,Onkar Jha,22,Other,India,Basic,199,26,9.7,2,16,1,Action,Tablet,UPI,0,0,4596.66,Medium,0.1116,0,onkar747@gmail.com
CUST00215,Unnati Sarraf,23,Male,UK,Premium,799,23,10.7,1,9,0,Drama,Smart TV,UPI,1,3,5079.75,Medium,0.7236,1,unnatisarraf72@outlook.com
CUST00216,Pahal Ray,24,Other,India,Premium,799,20,8.7,4,13,6,Comedy,Smart TV,Wallet,1,0,11982.4,High,0.2502,0,pahal671@ymail.com
CUST00217,Udyati Rout,31,Male,India,Standard,499,20,6.3,5,20,1,Kids,Tablet,Wallet,0,3,5303.23,Medium,0.4686,0,udyati_rout@outlook.com
CUST00218,Lopa Chanda,21,Male,UK,Standard,499,28,17.1,1,12,4,Comedy,Mobile,UPI,0,0,12905.4,High,0.0763,0,lopachanda52@yahoo.com
CUST00219,Ladli Andra,33,Other,India,Basic,199,72,4.8,3,5,7,Documentary,Mobile,Wallet,4,1,4168.74,Medium,0.709,1,ladli_andra@hotmail.com
CUST00220,Sneha Sunder,36,Other,India,Basic,199,10,0.5,4,10,6,Romance,Laptop,Debit Card,3,0,216.59,Low,0.8912,1,sneha_sunder@outlook.com
CUST00221,Dalaja Hayer,34,Female,India,Premium,799,72,14.9,2,9,2,Comedy,Mobile,Debit Card,2,0,48356.28,High,0.1594,0,dalaja_hayer@outlook.com
CUST00222,Pranit Dara,18,Female,India,Standard,499,9,9,2,10,6,Action,Laptop,Credit Card,0,5,1477.47,Low,0.671,0,pranit_dara@hotmail.com
CUST00223,Gaurav Saini,37,Female,India,Standard,499,1,15.1,2,13,12,Action,Laptop,Debit Card,4,0,294.93,Low,0.9015,0,gaurav.saini@hotmail.com
CUST00224,Bhanumati Anand,37,Male,India,Standard,499,12,1.2,2,14,4,Comedy,Laptop,Wallet,1,0,2400.94,Low,0.599,1,bhanumati.anand@ymail.com
CUST00225,Dayita Prakash,36,Other,India,Basic,199,25,0.5,2,10,6,Action,Mobile,Credit Card,0,1,1467.49,Low,0.705,1,dayitaprakash69@ymail.com
CUST00226,Sneha Varty,32,Other,UK,Standard,499,65,21.8,4,9,10,Thriller,Tablet,Debit Card,1,1,23462.01,High,0.2766,0,sneha766@yahoo.com
CUST00227,Oni Bobal,31,Other,India,Standard,499,9,1.3,3,17,9,Action,Laptop,Credit Card,2,5,127.26,Low,0.9717,1,oni_bobal@hotmail.com
CUST00228,Fiyaz Menon,38,Female,India,Premium,799,28,13.3,1,6,2,Kids,Smart TV,Wallet,0,1,18449.79,High,0.1753,0,fiyazmenon25@gmail.com
CUST00229,Qushi Master,45,Male,India,Basic,199,5,13.9,2,8,23,Romance,Tablet,UPI,3,1,169.81,Low,0.8578,0,qushi.master@hotmail.com
CUST00230,Henry Pau,22,Male,Singapore,Premium,799,63,9.9,3,11,0,Kids,Smart TV,Credit Card,3,0,33479.73,High,0.3349,0,henry_pau@ymail.com
CUST00231,Bhanumati Mutti,38,Male,USA,Basic,199,44,1.1,1,10,21,Romance,Smart TV,Wallet,0,1,1869.83,Low,0.7865,1,bhanumati_mutti@gmail.com
CUST00232,Nicholas Thaman,29,Female,India,Basic,199,13,8.8,2,11,1,Comedy,Tablet,UPI,3,1,591.08,Low,0.7715,0,nicholas663@ymail.com
CUST00233,Qasim Vohra,28,Female,India,Standard,499,49,17.6,4,18,2,Kids,Laptop,Wallet,3,0,16290.19,High,0.3338,0,qasim_vohra@gmail.com
CUST00234,Kritika Jaggi,18,Female,UAE,Standard,499,18,4.4,2,9,10,Comedy,Tablet,Credit Card,0,1,6381.97,Medium,0.2895,1,kritika_jaggi@outlook.com
CUST00235,Zinal Goel,27,Male,India,Basic,199,45,4.3,1,16,1,Documentary,Mobile,UPI,0,0,6382.62,Medium,0.2873,0,zinal268@yahoo.com
CUST00236,Adya Sharma,22,Other,India,Basic,199,20,4.7,1,9,1,Comedy,Mobile,Debit Card,0,0,2280.11,Low,0.4271,0,adya420@gmail.com
CUST00237,Riya Ratti,26,Male,India,Premium,799,20,0.7,2,10,5,Comedy,Laptop,UPI,0,0,5756.49,Medium,0.6398,0,riya.ratti@gmail.com
CUST00238,Ishaan Uppal,21,Female,India,Basic,199,13,17.8,2,10,6,Documentary,Mobile,Wallet,1,0,1234.97,Low,0.5226,0,ishaan_uppal@yahoo.com
CUST00239,Yashoda Gupta,26,Other,India,Standard,499,31,16.3,2,16,0,Thriller,Mobile,UPI,0,1,11081.44,High,0.2836,1,yashoda131@gmail.com
CUST00240,Warda Savant,26,Male,India,Standard,499,21,40,3,10,2,Documentary,Laptop,Debit Card,3,0,3998.3,Medium,0.6184,0,wardasavant77@rediffmail.com
CUST00241,Aryan Bose,30,Other,Singapore,Basic,199,29,7,1,13,3,Comedy,Mobile,Credit Card,4,0,2590.68,Low,0.5511,1,aryan471@rediffmail.com
CUST00242,Chaaya Ramachandran,18,Female,India,Standard,499,4,11.1,1,10,1,Romance,Laptop,UPI,0,0,2034.34,Low,0.3205,1,chaaya_ramachandran@hotmail.com
CUST00243,Vedant Sridhar,18,Other,India,Standard,499,47,1.8,2,11,3,Comedy,Tablet,Wallet,0,0,15722.75,High,0.3296,0,vedant.sridhar@rediffmail.com
CUST00244,Riya Mandal,32,Female,India,Premium,799,54,8.8,1,8,0,Documentary,Tablet,Debit Card,0,0,36361.78,High,0.1572,0,riya_mandal@yahoo.com
CUST00245,Eshana Kadakia,23,Male,Canada,Basic,199,21,8.4,4,11,1,Documentary,Laptop,Debit Card,0,2,3096.36,Medium,0.2591,0,eshanakadakia11@ymail.com
CUST00246,Warinder Sarraf,38,Male,India,Standard,499,71,18.5,1,7,6,Drama,Laptop,UPI,0,0,32473,High,0.0834,0,warindersarraf71@yahoo.com
CUST00247,Aayush Pathak,31,Other,India,Basic,199,61,14.2,3,11,10,Kids,Smart TV,Credit Card,0,0,11387.95,High,0.0619,0,aayush471@gmail.com
CUST00248,Gopal Dada,34,Female,Singapore,Basic,199,31,22.3,2,14,4,Action,Smart TV,Wallet,0,1,5300.59,Medium,0.1408,1,gopal_dada@hotmail.com
CUST00249,Ayushman Reddy,41,Male,India,Standard,499,49,16.3,2,19,0,Romance,Tablet,Wallet,0,1,20956.54,High,0.1429,0,ayushman729@ymail.com
CUST00250,Liam Srivastava,27,Male,India,Basic,199,41,16.2,3,12,5,Romance,Laptop,Debit Card,3,0,4341.61,Medium,0.4679,1,liam_srivastava@gmail.com
CUST00251,Charles Behl,25,Female,India,Basic,199,3,0.5,2,11,11,Kids,Mobile,Credit Card,0,2,112.84,Low,0.9055,1,charlesbehl76@ymail.com
CUST00252,Yahvi Thaman,36,Female,India,Standard,499,16,15,3,13,3,Comedy,Tablet,UPI,0,5,2971,Low,0.6279,1,yahvithaman15@outlook.com
CUST00253,Zilmil Narasimhan,34,Male,India,Basic,199,33,7.5,2,11,3,Action,Smart TV,UPI,1,0,5775.14,Medium,0.1206,0,zilmil_narasimhan@ymail.com
CUST00254,Damini Sane,28,Other,India,Standard,499,57,3.8,2,6,23,Comedy,Tablet,Debit Card,0,1,17991.63,High,0.3674,1,daminisane10@yahoo.com
CUST00255,George Ramesh,41,Other,Canada,Premium,799,5,0.5,3,13,5,Action,Laptop,Wallet,0,0,2035.97,Low,0.5753,1,george_ramesh@hotmail.com
CUST00256,Reva Agate,28,Female,India,Premium,799,3,9.1,3,11,8,Kids,Laptop,UPI,1,0,2043.81,Low,0.5737,1,reva_agate@outlook.com
CUST00257,Lohit Pathak,30,Other,India,Basic,199,19,3.2,3,6,5,Documentary,Tablet,Debit Card,0,0,2798.8,Low,0.2598,1,lohit_pathak@ymail.com
CUST00258,Chakradev Bhatti,30,Other,India,Basic,199,2,5,3,17,1,Action,Mobile,Credit Card,0,2,116.94,Low,0.9021,1,chakradev515@rediffmail.com
CUST00259,Joshua Bhargava,22,Male,India,Basic,199,18,9.2,4,16,1,Comedy,Smart TV,Credit Card,0,1,2727.43,Low,0.2386,1,joshua50@gmail.com
CUST00260,Yashodhara Gera,30,Other,India,Premium,799,26,19.4,2,12,5,Action,Mobile,Credit Card,0,0,19999.36,High,0.0373,0,yashodhara_gera@ymail.com
CUST00261,Gaurav Mukhopadhyay,41,Female,India,Premium,799,8,14,2,14,3,Kids,Smart TV,Debit Card,0,0,5425.51,Medium,0.1512,0,gaurav.mukhopadhyay@gmail.com
CUST00262,Peter Gupta,33,Male,Singapore,Premium,799,19,4.8,1,11,2,Comedy,Smart TV,UPI,1,0,9093.43,High,0.401,0,peter.gupta@ymail.com
CUST00263,Qarin Devi,30,Female,India,Basic,199,38,3.9,2,12,0,Kids,Laptop,Debit Card,0,0,6458.89,Medium,0.1459,0,qarin541@yahoo.com
CUST00264,Krisha Batta,28,Female,India,Basic,199,12,2.2,2,13,10,Kids,Tablet,Wallet,0,3,880.11,Low,0.6314,1,krisha609@hotmail.com
CUST00265,Udyati Madan,32,Female,India,Premium,799,10,3.7,4,8,10,Action,Laptop,Credit Card,1,1,3821.45,Medium,0.5217,1,udyati103@ymail.com
CUST00266,Wahab Wagle,35,Female,India,Standard,499,18,0.9,2,15,3,Action,Mobile,Credit Card,3,0,952.74,Low,0.8939,1,wahab_wagle@hotmail.com
CUST00267,Maanav Suresh,34,Female,India,Standard,499,7,28.4,3,8,6,Documentary,Smart TV,Debit Card,2,0,2378.07,Low,0.3192,0,maanavsuresh14@ymail.com
CUST00268,Lakshit Kakar,27,Male,India,Premium,799,68,6.8,1,13,0,Documentary,Mobile,Credit Card,0,3,42725.08,High,0.2136,0,lakshit720@hotmail.com
CUST00269,Harrison Sen,32,Female,India,Standard,499,20,1.1,2,18,3,Kids,Smart TV,Debit Card,0,1,2306.11,Low,0.7689,1,harrison977@hotmail.com
CUST00270,Zayan Mohan,33,Other,India,Basic,199,11,3.5,4,14,2,Thriller,Tablet,UPI,0,0,1398.65,Low,0.3611,0,zayan.mohan@rediffmail.com
CUST00271,Naksh Sawhney,21,Other,India,Premium,799,23,6.3,1,11,5,Action,Laptop,UPI,2,0,12019.64,High,0.3459,0,naksh.sawhney@hotmail.com
CUST00272,Darika Nanda,31,Male,India,Basic,199,18,6.1,1,9,3,Kids,Laptop,Wallet,2,0,1609.39,Low,0.5507,0,darika.nanda@outlook.com
CUST00273,Benjamin Kar,18,Other,Singapore,Standard,499,16,0.5,2,8,3,Action,Laptop,UPI,0,5,464.4,Low,0.9418,1,benjamin483@ymail.com
CUST00274,Jai Badal,33,Other,India,Premium,799,12,24.1,3,12,1,Documentary,Smart TV,Credit Card,0,0,8387.01,High,0.1253,0,jai_badal@gmail.com
CUST00275,Brinda Chopra,35,Male,India,Basic,199,12,2.6,2,9,0,Comedy,Mobile,UPI,0,0,1473.29,Low,0.383,0,brinda520@rediffmail.com
CUST00276,Udant Nori,35,Male,India,Basic,199,4,0.5,2,9,12,Action,Smart TV,Debit Card,0,0,279.61,Low,0.7658,1,udantnori27@gmail.com
CUST00277,Parth Kalita,26,Male,USA,Basic,199,49,0.6,3,12,0,Documentary,Mobile,Debit Card,3,0,1979.25,Low,0.797,1,parth911@hotmail.com
CUST00278,Libni Ratta,32,Other,India,Standard,499,30,6.9,1,20,1,Romance,Mobile,Debit Card,0,1,13914.89,High,0.0705,0,libniratta4@gmail.com
CUST00279,Pallavi Contractor,41,Female,India,Basic,199,25,1.2,3,8,2,Drama,Tablet,Debit Card,0,0,2565.94,Low,0.4842,1,pallavi.contractor@ymail.com
CUST00280,Kala Hayer,41,Female,India,Standard,499,18,0.5,1,9,1,Action,Smart TV,Wallet,2,0,1675.21,Low,0.8135,1,kalahayer53@rediffmail.com
CUST00281,Jackson Parsa,29,Other,India,Standard,499,8,3.8,2,10,4,Documentary,Laptop,Debit Card,0,0,2238.26,Low,0.4393,0,jackson.parsa@gmail.com
CUST00282,Krishna Dave,31,Male,India,Basic,199,10,7.8,3,14,3,Comedy,Tablet,Debit Card,0,0,1302.72,Low,0.3454,1,krishna_dave@ymail.com
CUST00283,Nimrat Mutti,38,Female,UK,Standard,499,5,0.9,4,14,1,Kids,Laptop,Debit Card,0,0,674.05,Low,0.7749,1,nimrat289@rediffmail.com
CUST00284,Shivansh Pall,18,Female,India,Basic,199,11,3,3,7,0,Drama,Mobile,Credit Card,0,2,738.1,Low,0.6628,1,shivansh259@outlook.com
CUST00285,Arjun Rai,27,Female,India,Standard,499,7,4.3,3,8,0,Documentary,Laptop,UPI,0,0,2861.98,Low,0.1807,0,arjunrai19@rediffmail.com
CUST00286,Max Hayer,40,Other,India,Premium,799,59,1.4,2,12,3,Documentary,Tablet,Wallet,0,0,34144.75,High,0.2757,0,maxhayer66@rediffmail.com
CUST00287,Hemang Kohli,37,Female,India,Premium,799,37,5.6,1,15,9,Thriller,Laptop,Credit Card,0,2,24474.75,High,0.1721,0,hemang801@gmail.com
CUST00288,Xavier Nadig,32,Female,India,Basic,199,21,0.7,1,5,0,Comedy,Smart TV,Debit Card,0,2,1427.03,Low,0.6585,1,xavier.nadig@hotmail.com
CUST00289,Thomas Vaidya,18,Male,India,Basic,199,9,0.5,4,13,5,Drama,Tablet,Debit Card,0,0,612.75,Low,0.6579,0,thomas315@hotmail.com
CUST00290,Chaitanya Apte,29,Female,India,Basic,199,7,5.9,4,12,7,Thriller,Mobile,Debit Card,2,0,797.42,Low,0.4276,0,chaitanya561@yahoo.com
CUST00291,Gaurav Mahal,25,Female,India,Basic,199,17,2.3,5,11,1,Kids,Mobile,Debit Card,0,2,1443.61,Low,0.5733,1,gaurav575@hotmail.com
CUST00292,Isaiah Kara,32,Female,India,Standard,499,38,0.8,1,19,5,Thriller,Smart TV,Credit Card,0,0,11290.96,High,0.4045,0,isaiahkara42@outlook.com
CUST00293,Vaishnavi Randhawa,23,Female,India,Standard,499,5,4.4,2,5,5,Documentary,Smart TV,Credit Card,0,3,794.26,Low,0.7347,1,vaishnavi595@ymail.com
CUST00294,Chandran Thakkar,21,Male,India,Basic,199,30,19.7,3,16,6,Kids,Laptop,Debit Card,0,2,4728.05,Medium,0.208,0,chandran_thakkar@yahoo.com
CUST00295,Maanav Sinha,18,Female,Singapore,Standard,499,11,10.3,3,16,11,Documentary,Tablet,Credit Card,0,1,4315.26,Medium,0.2138,0,maanav732@ymail.com
CUST00296,Chaman Keer,39,Female,India,Standard,499,13,13.5,3,8,2,Action,Laptop,Wallet,1,0,5382.9,Medium,0.1702,0,chamankeer85@outlook.com
CUST00297,Sathvik Sankar,26,Other,India,Basic,199,20,16.4,3,13,1,Thriller,Tablet,Wallet,0,0,3204.46,Medium,0.1949,0,sathvik_sankar@outlook.com
CUST00298,Tanveer Krish,31,Male,India,Basic,199,9,28.8,2,13,3,Action,Tablet,Debit Card,1,5,793.52,Low,0.5569,1,tanveer112@gmail.com
CUST00299,Dalaja Batra,29,Female,Canada,Basic,199,16,11.5,1,13,0,Documentary,Smart TV,Credit Card,0,2,1653.22,Low,0.4808,1,dalaja157@gmail.com
CUST00300,Gautami Sagar,21,Female,UK,Premium,799,8,7.5,1,8,2,Kids,Smart TV,Credit Card,2,0,3252.78,Medium,0.4911,0,gautami86@ymail.com
CUST00301,Shaurya Sundaram,19,Female,India,Premium,799,12,3.6,1,16,10,Romance,Tablet,UPI,4,0,1335.3,Low,0.8607,1,shaurya648@hotmail.com
CUST00302,Dominic Ahluwalia,21,Female,India,Standard,499,34,1.6,2,13,3,Kids,Laptop,Wallet,0,1,10095.05,High,0.405,1,dominic_ahluwalia@ymail.com
CUST00303,Ekansh Bahri,24,Other,India,Premium,799,21,9.3,1,11,2,Thriller,Smart TV,Credit Card,0,5,5649.47,Medium,0.6633,0,ekansh_bahri@ymail.com
CUST00304,Hemangini Divan,32,Female,India,Standard,499,34,40,2,13,1,Documentary,Laptop,Credit Card,0,1,15323.7,High,0.0968,1,hemangini918@ymail.com
CUST00305,Leena Vora,23,Other,Singapore,Basic,199,11,5,3,13,1,Thriller,Laptop,UPI,2,0,1217.37,Low,0.4439,1,leena.vora@rediffmail.com
CUST00306,Yashoda Vasa,43,Male,India,Basic,199,30,10.3,4,13,1,Thriller,Smart TV,Wallet,0,0,5627.52,Medium,0.0574,0,yashoda_vasa@yahoo.com
CUST00307,Zayan Palla,38,Female,India,Basic,199,3,5.5,4,14,8,Kids,Tablet,Debit Card,1,0,726.75,Low,0.3913,0,zayan102@yahoo.com
CUST00308,Charita Raju,36,Other,India,Premium,799,20,4.5,1,13,21,Drama,Mobile,UPI,1,3,3958.79,Medium,0.7523,0,charita.raju@gmail.com
CUST00309,Sai Sant,29,Male,India,Standard,499,31,4.2,1,10,3,Action,Mobile,Debit Card,0,0,13421.1,High,0.1324,0,sai_sant@outlook.com
CUST00310,Hiral Sunder,42,Other,India,Premium,799,3,5.6,1,12,0,Romance,Mobile,Credit Card,0,1,3862.44,Medium,0.1943,0,hiral.sunder@gmail.com
CUST00311,Kashvi Krish,28,Other,Singapore,Premium,799,11,3.7,5,6,6,Kids,Mobile,Wallet,0,0,4671.96,Medium,0.4684,0,kashvi393@hotmail.com
CUST00312,Qabil Barad,29,Other,India,Basic,199,20,11.1,2,16,10,Romance,Smart TV,Wallet,2,0,2207.82,Low,0.4453,1,qabil553@yahoo.com
CUST00313,Nathan Mann,31,Other,USA,Basic,199,39,16.6,1,14,13,Drama,Smart TV,UPI,0,1,6748.73,Medium,0.1304,0,nathanmann88@rediffmail.com
CUST00314,Inaya Mistry,35,Female,USA,Basic,199,12,17.2,4,6,4,Comedy,Laptop,Debit Card,0,2,1407.77,Low,0.4105,0,inaya90@yahoo.com
